name,cntry,Gndr,W4q50,C2weight,Eduyrs,Netusoft
CRON2W4e01,AT,Masculino,Rara vez,4.1748204,16,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.37903285,12,A few times a month
CRON2W4e01,AT,Femenino,Algunas veces,0.55052793,12,Less often
CRON2W4e01,AT,Masculino,Rara vez,0.5907906,12,Most days
CRON2W4e01,AT,Femenino,Algunas veces,0.73542696,16,Less often
CRON2W4e01,AT,Femenino,Algunas veces,2.3457768,14,Less often
CRON2W4e01,AT,Masculino,Rara vez,0.55350924,12,A few times a month
CRON2W4e01,AT,Masculino,Todo el tiempo,1.7305319,15,Less often
CRON2W4e01,AT,Femenino,Todo el tiempo,1.7206074,12,A few times a month
CRON2W4e01,AT,Femenino,Todo el tiempo,1.9061552,19,Less often
CRON2W4e01,AT,Femenino,Todo el tiempo,0.43805143,16,Less often
CRON2W4e01,AT,Masculino,Algunas veces,1.788082,18,Less often
CRON2W4e01,AT,Femenino,Algunas veces,1.0780699,11,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.45028746,12,A few times a week
CRON2W4e01,AT,Masculino,Algunas veces,0.42685506,18,Most days
CRON2W4e01,AT,Masculino,Rara vez,0.4700383,14,A few times a month
CRON2W4e01,AT,Femenino,Algunas veces,0.1628977,20,Less often
CRON2W4e01,AT,Masculino,Algunas veces,5.997439,9,Less often
CRON2W4e01,AT,Masculino,Rara vez,0.87276995,13,Less often
CRON2W4e01,AT,Femenino,Rara vez,2.9740937,14,Less often
CRON2W4e01,AT,Femenino,Todo el tiempo,1.283679,11,A few times a week
CRON2W4e01,AT,Femenino,Algunas veces,0.60724515,11,Less often
CRON2W4e01,AT,Masculino,Rara vez,0.6889061,12,Less often
CRON2W4e01,AT,Masculino,Algunas veces,1.1104511,20,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.25770554,14,Less often
CRON2W4e01,AT,Femenino,Rara vez,1.0679994,11,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.6754811,12,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.34584183,23,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.7495067,13,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.5985098,13,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.7535974,15,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.9567762,15,Less often
CRON2W4e01,AT,Femenino,Nunca,0.7839189,18,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.81297904,16,Most days
CRON2W4e01,AT,Femenino,Todo el tiempo,0.6441508,16,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.406232,14,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.7802489,13,A few times a week
CRON2W4e01,AT,Femenino,Algunas veces,1.6155089,15,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.74418473,12,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.7600859,10,Less often
CRON2W4e01,AT,Femenino,Algunas veces,1.3405213,11,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.28901166,10,Most days
CRON2W4e01,AT,Femenino,Algunas veces,0.33987355,13,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.8260864,18,A few times a month
CRON2W4e01,AT,Femenino,Algunas veces,0.44990385,15,Less often
CRON2W4e01,AT,Femenino,Rara vez,2.006724,15,Less often
CRON2W4e01,AT,Femenino,Rara vez,1.0385666,11,Less often
CRON2W4e01,AT,Femenino,Todo el tiempo,0.71330494,20,Less often
CRON2W4e01,AT,Masculino,Rara vez,3.8702855,9,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.96276635,13,Less often
CRON2W4e01,AT,Masculino,Todo el tiempo,0.50887746,11,Less often
CRON2W4e01,AT,Masculino,Algunas veces,2.091831,14,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.80485976,15,A few times a month
CRON2W4e01,AT,Femenino,Rara vez,0.33103165,12,Less often
CRON2W4e01,AT,Masculino,Rara vez,0.8575631,14,Less often
CRON2W4e01,AT,Femenino,Algunas veces,3.6266444,13,Less often
CRON2W4e01,AT,Femenino,Algunas veces,1.1722603,12,Less often
CRON2W4e01,AT,Masculino,Rara vez,1.9087886,12,Less often
CRON2W4e01,AT,Femenino,Algunas veces,1.9114479,8,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.5436183,12,A few times a month
CRON2W4e01,AT,Femenino,Rara vez,0.6534376,20,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.31756607,12,Less often
CRON2W4e01,AT,Femenino,Todo el tiempo,0.3829353,16,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.48731968,9,Less often
CRON2W4e01,AT,Masculino,Nunca,0.33764702,18,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.9060981,10,Less often
CRON2W4e01,AT,Masculino,Algunas veces,1.0893092,15,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.45683715,13,Less often
CRON2W4e01,AT,Masculino,Algunas veces,1.2627964,12,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.30555773,13,Less often
CRON2W4e01,AT,Masculino,Algunas veces,1.0811095,20,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.7612974,12,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.3166883,15,Less often
CRON2W4e01,AT,Masculino,Rara vez,1.0663261,13,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.3654592,12,A few times a month
CRON2W4e01,AT,Masculino,Todo el tiempo,0.7907855,13,A few times a month
CRON2W4e01,AT,Masculino,Algunas veces,1.0632793,18,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.3891219,15,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.37018478,14,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.6920175,14,A few times a month
CRON2W4e01,AT,Masculino,Nunca,0.64487016,10,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.5565571,15,Less often
CRON2W4e01,AT,Masculino,Algunas veces,2.403731,12,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.27982154,15,Less often
CRON2W4e01,AT,Masculino,Rara vez,1.991441,12,A few times a month
CRON2W4e01,AT,Masculino,Todo el tiempo,0.6091213,19,Less often
CRON2W4e01,AT,Femenino,Algunas veces,2.1622226,13,A few times a month
CRON2W4e01,AT,Masculino,Todo el tiempo,3.7877245,14,Less often
CRON2W4e01,AT,Femenino,Todo el tiempo,1.0057739,18,Less often
CRON2W4e01,AT,Masculino,Todo el tiempo,0.51037085,12,Less often
CRON2W4e01,AT,Femenino,Algunas veces,1.3564757,19,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.5939245,17,Less often
CRON2W4e01,AT,Femenino,Algunas veces,1.6090003,12,Less often
CRON2W4e01,AT,Masculino,Rara vez,0.5317852,13,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.8321241,14,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.3833412,11,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.34948027,11,Less often
CRON2W4e01,AT,Masculino,Rara vez,1.165265,13,Less often
CRON2W4e01,AT,Masculino,Rara vez,0.9857316,21,Less often
CRON2W4e01,AT,Femenino,Todo el tiempo,1.7189491,15,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.34358275,16,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.34892166,18,A few times a month
CRON2W4e01,AT,Masculino,Rara vez,5.6679726,19,Less often
CRON2W4e01,AT,Masculino,Rara vez,2.374288,17,Less often
CRON2W4e01,AT,Masculino,Algunas veces,1.8677784,20,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.46158853,12,Less often
CRON2W4e01,AT,Femenino,Algunas veces,1.0647088,17,A few times a month
CRON2W4e01,AT,Masculino,Rara vez,0.9383076,13,Less often
CRON2W4e01,AT,Femenino,Rara vez,1.2809745,17,Less often
CRON2W4e01,AT,Femenino,Algunas veces,1.5435833,20,Less often
CRON2W4e01,AT,Masculino,Rara vez,1.1787,8,Less often
CRON2W4e01,AT,Masculino,Rara vez,2.641113,13,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.5538344,20,Less often
CRON2W4e01,AT,Masculino,Todo el tiempo,0.67987055,19,Less often
CRON2W4e01,AT,Masculino,Rara vez,0.4577844,12,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.27645937,14,A few times a week
CRON2W4e01,AT,Masculino,Algunas veces,1.2374296,14,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.89758456,13,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.34519827,12,Less often
CRON2W4e01,AT,Masculino,Algunas veces,1.7231233,9,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.63987803,13,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.27187896,19,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.2936147,19,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.5364638,14,Less often
CRON2W4e01,AT,Femenino,Todo el tiempo,0.3959747,13,A few times a month
CRON2W4e01,AT,Femenino,Algunas veces,0.7027193,10,Most days
CRON2W4e01,AT,Femenino,Algunas veces,0.54330134,15,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.15075542,26,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.72616243,13,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.55111533,11,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.1379749,13,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.30566338,18,Less often
CRON2W4e01,AT,Masculino,Rara vez,1.1015838,13,Less often
CRON2W4e01,AT,Masculino,Algunas veces,1.1709006,19,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.828549,18,Less often
CRON2W4e01,AT,Masculino,Rara vez,0.30199608,13,Less often
CRON2W4e01,AT,Masculino,Rara vez,0.6681183,17,Less often
CRON2W4e01,AT,Femenino,Rara vez,3.109794,10,A few times a month
CRON2W4e01,AT,Masculino,Algunas veces,0.47617015,12,A few times a week
CRON2W4e01,AT,Femenino,Algunas veces,1.2085173,10,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.8435056,13,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.52444834,16,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.55729496,15,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.25191268,19,Less often
CRON2W4e01,AT,Masculino,Algunas veces,2.0574245,14,Less often
CRON2W4e01,AT,Femenino,Todo el tiempo,1.3962452,12,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.39208108,13,Less often
CRON2W4e01,AT,Masculino,Todo el tiempo,0.60240304,17,Less often
CRON2W4e01,AT,Masculino,Algunas veces,1.3612769,14,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.49857935,15,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.45172665,13,Less often
CRON2W4e01,AT,Femenino,Todo el tiempo,0.5552809,22,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.3704578,13,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.537803,13,Less often
CRON2W4e01,AT,Masculino,Algunas veces,2.4894855,13,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.19757812,14,A few times a month
CRON2W4e01,AT,Masculino,Algunas veces,0.5587338,19,Less often
CRON2W4e01,AT,Femenino,Rara vez,1.1023575,11,Less often
CRON2W4e01,AT,Femenino,Todo el tiempo,0.25868097,20,Less often
CRON2W4e01,AT,Femenino,Todo el tiempo,0.5074824,15,Less often
CRON2W4e01,AT,Femenino,Rara vez,3.0478458,13,Less often
CRON2W4e01,AT,Masculino,Algunas veces,1.0511128,10,Less often
CRON2W4e01,AT,Masculino,Todo el tiempo,1.3499565,12,A few times a month
CRON2W4e01,AT,Femenino,Algunas veces,0.5933835,15,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.34174174,19,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.33544174,21,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.6494991,19,Less often
CRON2W4e01,AT,Femenino,Algunas veces,2.3263829,13,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.12257584,17,Less often
CRON2W4e01,AT,Masculino,Rara vez,0.8232636,12,A few times a month
CRON2W4e01,AT,Masculino,Algunas veces,1.8489131,10,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.4426124,13,Less often
CRON2W4e01,AT,Masculino,Rara vez,2.4731708,13,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.20380543,23,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.28335673,18,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.25910106,12,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.2520463,22,Less often
CRON2W4e01,AT,Masculino,Nunca,0.69832814,17,A few times a month
CRON2W4e01,AT,Masculino,Algunas veces,0.6247155,18,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.9888536,22,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.7894971,11,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.31405747,12,A few times a month
CRON2W4e01,AT,Femenino,NA,1.493581,16,Less often
CRON2W4e01,AT,Masculino,Rara vez,0.90130687,13,Less often
CRON2W4e01,AT,Masculino,Rara vez,2.796522,13,Less often
CRON2W4e01,AT,Masculino,Rara vez,1.211193,20,Less often
CRON2W4e01,AT,Femenino,Todo el tiempo,1.1269441,19,Less often
CRON2W4e01,AT,Masculino,Rara vez,1.7369183,8,Most days
CRON2W4e01,AT,Femenino,Rara vez,0.45398164,16,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.47908044,13,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.56238985,11,Most days
CRON2W4e01,AT,Femenino,Algunas veces,0.9950712,13,A few times a week
CRON2W4e01,AT,Masculino,Algunas veces,0.5569141,17,Less often
CRON2W4e01,AT,Femenino,Todo el tiempo,0.4930538,99,A few times a month
CRON2W4e01,AT,Masculino,Todo el tiempo,1.7242498,16,Less often
CRON2W4e01,AT,Masculino,Rara vez,0.815887,21,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.49161476,18,Less often
CRON2W4e01,AT,Masculino,Rara vez,0.82652694,21,Less often
CRON2W4e01,AT,Femenino,Rara vez,1.8035623,16,Less often
CRON2W4e01,AT,Masculino,Algunas veces,1.2364892,99,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.4244098,12,A few times a week
CRON2W4e01,AT,Femenino,Rara vez,0.31317267,18,Less often
CRON2W4e01,AT,Masculino,Algunas veces,2.4412909,12,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.8017605,13,Less often
CRON2W4e01,AT,Femenino,Algunas veces,1.548294,18,Less often
CRON2W4e01,AT,Femenino,Nunca,0.5219006,13,Less often
CRON2W4e01,AT,Femenino,NA,0.99432355,12,A few times a month
CRON2W4e01,AT,Masculino,Algunas veces,0.8058795,14,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.13475792,22,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.6456288,13,Less often
CRON2W4e01,AT,Masculino,Todo el tiempo,1.7209746,13,Less often
CRON2W4e01,AT,Femenino,Algunas veces,1.5560473,12,Less often
CRON2W4e01,AT,Masculino,Rara vez,1.5022708,12,Less often
CRON2W4e01,AT,Masculino,Rara vez,0.9294408,9,Less often
CRON2W4e01,AT,Masculino,Algunas veces,1.3181087,16,A few times a month
CRON2W4e01,AT,Masculino,Nunca,1.0932246,13,Less often
CRON2W4e01,AT,Masculino,Rara vez,0.9607996,13,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.51624626,12,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.587458,13,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.7755629,14,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.23541357,15,Less often
CRON2W4e01,AT,Masculino,Todo el tiempo,0.5754296,20,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.40415916,13,Less often
CRON2W4e01,AT,Femenino,Algunas veces,1.9833945,18,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.7359796,14,Less often
CRON2W4e01,AT,Masculino,Todo el tiempo,0.6211863,16,Less often
CRON2W4e01,AT,Femenino,Todo el tiempo,0.6688949,11,A few times a month
CRON2W4e01,AT,Masculino,Algunas veces,0.37283787,13,Less often
CRON2W4e01,AT,Femenino,Rara vez,1.3445004,8,Most days
CRON2W4e01,AT,Masculino,Rara vez,0.69407386,19,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.29441923,11,Most days
CRON2W4e01,AT,Femenino,Algunas veces,0.94631976,20,Less often
CRON2W4e01,AT,Masculino,Todo el tiempo,0.44021842,11,Less often
CRON2W4e01,AT,Masculino,Algunas veces,1.3047907,13,Less often
CRON2W4e01,AT,Femenino,Algunas veces,1.1456834,21,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.4235761,12,A few times a month
CRON2W4e01,AT,Femenino,Algunas veces,0.19699967,12,Less often
CRON2W4e01,AT,Masculino,Rara vez,1.0535012,21,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.25005352,14,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.7894096,19,Less often
CRON2W4e01,AT,Femenino,Todo el tiempo,0.37665218,24,Less often
CRON2W4e01,AT,Masculino,Todo el tiempo,0.6630323,11,Less often
CRON2W4e01,AT,Femenino,Algunas veces,1.5128608,13,A few times a month
CRON2W4e01,AT,Femenino,Algunas veces,2.327331,14,Less often
CRON2W4e01,AT,Masculino,Algunas veces,1.4418234,20,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.38704443,15,Less often
CRON2W4e01,AT,Femenino,Nunca,0.8379887,13,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.55591935,18,A few times a week
CRON2W4e01,AT,Masculino,Algunas veces,0.20818305,25,Less often
CRON2W4e01,AT,Masculino,Rara vez,1.1836588,13,Less often
CRON2W4e01,AT,Femenino,Todo el tiempo,1.3830899,20,Less often
CRON2W4e01,AT,Femenino,Algunas veces,1.7136549,18,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.37602997,12,Less often
CRON2W4e01,AT,Masculino,Rara vez,0.226815,17,Less often
CRON2W4e01,AT,Femenino,Rara vez,2.1404426,12,Less often
CRON2W4e01,AT,Masculino,Todo el tiempo,0.20857593,10,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.31466058,16,Less often
CRON2W4e01,AT,Masculino,Rara vez,0.45431617,17,Less often
CRON2W4e01,AT,Femenino,Algunas veces,4.877671,9,Less often
CRON2W4e01,AT,Femenino,Algunas veces,0.25831595,15,Less often
CRON2W4e01,AT,Femenino,Rara vez,0.9013118,10,Less often
CRON2W4e01,AT,Femenino,Algunas veces,2.2015371,17,Less often
CRON2W4e01,AT,Masculino,Algunas veces,0.3001322,19,Less often
CRON2W4e01,BE,Masculino,Todo el tiempo,0.90319943,18,Less often
CRON2W4e01,BE,Masculino,Algunas veces,0.71454936,19,Less often
CRON2W4e01,BE,Femenino,Algunas veces,0.8019466,17,Less often
CRON2W4e01,BE,Masculino,Algunas veces,0.8983607,15,Less often
CRON2W4e01,BE,Masculino,Todo el tiempo,1.3819866,12,Less often
CRON2W4e01,BE,Masculino,Todo el tiempo,0.7544449,5,Less often
CRON2W4e01,BE,Femenino,Algunas veces,0.73012936,17,Less often
CRON2W4e01,BE,Femenino,Algunas veces,0.67366314,17,Less often
CRON2W4e01,BE,Masculino,Algunas veces,1.1963192,12,Less often
CRON2W4e01,BE,Femenino,Algunas veces,1.1013645,17,Less often
CRON2W4e01,BE,Masculino,Algunas veces,0.6476425,23,Less often
CRON2W4e01,BE,Masculino,Rara vez,0.66840017,17,Less often
CRON2W4e01,BE,Femenino,NA,0.9644198,17,Less often
CRON2W4e01,BE,Masculino,Algunas veces,0.80139464,16,Less often
CRON2W4e01,BE,Femenino,Algunas veces,0.66364276,17,Less often
CRON2W4e01,BE,Masculino,Algunas veces,0.42291840000000003,15,A few times a month
CRON2W4e01,BE,Femenino,Algunas veces,0.69249845,16,Less often
CRON2W4e01,BE,Femenino,Todo el tiempo,0.59387785,17,Less often
CRON2W4e01,BE,Masculino,Algunas veces,1.9458647,14,Less often
CRON2W4e01,BE,Masculino,Rara vez,0.5922878,12,Less often
CRON2W4e01,BE,Masculino,Algunas veces,0.72112375,17,Less often
CRON2W4e01,BE,Masculino,Algunas veces,0.42291840000000003,14,A few times a month
CRON2W4e01,BE,Masculino,Todo el tiempo,1.8912078,12,Less often
CRON2W4e01,BE,Masculino,Rara vez,1.0839413,18,A few times a month
CRON2W4e01,BE,Masculino,Todo el tiempo,0.8684002,11,A few times a month
CRON2W4e01,BE,Masculino,Rara vez,0.7070813,21,Less often
CRON2W4e01,BE,Masculino,Algunas veces,0.7179307,16,Less often
CRON2W4e01,BE,Masculino,Algunas veces,0.48449284,17,Less often
CRON2W4e01,BE,Masculino,Algunas veces,0.59090424,14,Most days
CRON2W4e01,BE,Femenino,Algunas veces,0.7876722,16,Less often
CRON2W4e01,BE,Femenino,Rara vez,0.6634668,16,Less often
CRON2W4e01,BE,Femenino,Todo el tiempo,0.53717,17,Less often
CRON2W4e01,BE,Masculino,Rara vez,0.50328135,16,Less often
CRON2W4e01,BE,Masculino,Algunas veces,1.4485629,16,Less often
CRON2W4e01,BE,Masculino,Todo el tiempo,0.6506849,11,Less often
CRON2W4e01,BE,Masculino,Rara vez,0.765838,19,Less often
CRON2W4e01,BE,Femenino,Algunas veces,0.6243552,12,Most days
CRON2W4e01,BE,Femenino,Todo el tiempo,0.548249,17,Less often
CRON2W4e01,BE,Masculino,Nunca,0.88585573,19,Less often
CRON2W4e01,BE,Masculino,Rara vez,1.2749678,12,Less often
CRON2W4e01,BE,Masculino,Todo el tiempo,0.6084623,15,Less often
CRON2W4e01,BE,Masculino,Todo el tiempo,0.69206226,16,Less often
CRON2W4e01,BE,Femenino,Rara vez,0.73991454,16,Less often
CRON2W4e01,BE,Masculino,Algunas veces,0.66840017,18,Less often
CRON2W4e01,BE,Masculino,Algunas veces,0.81214577,19,Less often
CRON2W4e01,BE,Femenino,Todo el tiempo,1.5533761,12,Less often
CRON2W4e01,BE,Femenino,Rara vez,0.44327644,14,Less often
CRON2W4e01,BE,Femenino,Todo el tiempo,2.891821,10,Less often
CRON2W4e01,BE,Femenino,Rara vez,4.3930254,9,Less often
CRON2W4e01,BE,Femenino,Todo el tiempo,2.2810507,12,A few times a month
CRON2W4e01,BE,Masculino,Algunas veces,0.67835855,17,Less often
CRON2W4e01,BE,Masculino,Rara vez,0.86161953,12,Less often
CRON2W4e01,BE,Femenino,Rara vez,0.61166686,10,Less often
CRON2W4e01,BE,Masculino,Algunas veces,3.1344295,14,Less often
CRON2W4e01,BE,Femenino,Algunas veces,1.1700697,12,A few times a month
CRON2W4e01,BE,Masculino,Rara vez,1.6102659,11,A few times a month
CRON2W4e01,BE,Femenino,Algunas veces,0.7567249,9,A few times a month
CRON2W4e01,BE,Masculino,Rara vez,0.46217796,20,Less often
CRON2W4e01,BE,Masculino,Rara vez,0.8501721,13,Less often
CRON2W4e01,BE,Masculino,Algunas veces,0.7254089,16,Less often
CRON2W4e01,BE,Masculino,Algunas veces,0.7033003,13,Less often
CRON2W4e01,BE,Femenino,Rara vez,1.2372763,13,Less often
CRON2W4e01,BE,Femenino,Algunas veces,0.6212251,20,Less often
CRON2W4e01,BE,Masculino,Todo el tiempo,1.412448,11,A few times a month
CRON2W4e01,BE,Femenino,Todo el tiempo,0.83632225,18,Less often
CRON2W4e01,BE,Masculino,Algunas veces,0.6729987,17,Less often
CRON2W4e01,BE,Femenino,Algunas veces,0.83573985,19,Less often
CRON2W4e01,BE,Masculino,Algunas veces,0.6791762,15,Less often
CRON2W4e01,BE,Femenino,Rara vez,0.6185931,12,Less often
CRON2W4e01,BE,Masculino,Rara vez,2.6041026,15,Less often
CRON2W4e01,BE,Masculino,Todo el tiempo,1.1614776,88,Less often
CRON2W4e01,BE,Femenino,Algunas veces,0.97695106,15,Less often
CRON2W4e01,BE,Femenino,Rara vez,0.9413123,18,Less often
CRON2W4e01,BE,Femenino,Rara vez,0.6749883,18,Less often
CRON2W4e01,BE,Masculino,Algunas veces,1.492075,14,Less often
CRON2W4e01,BE,Femenino,Algunas veces,0.6351121,18,Less often
CRON2W4e01,BE,Femenino,Rara vez,0.5409903,14,Less often
CRON2W4e01,BE,Masculino,Rara vez,1.1537346,13,Less often
CRON2W4e01,BE,Masculino,Algunas veces,1.7259843,12,A few times a month
CRON2W4e01,BE,Masculino,Rara vez,1.4945508,8,A few times a month
CRON2W4e01,BE,Femenino,Rara vez,0.4172272,15,Less often
CRON2W4e01,BE,Masculino,NA,2.7266085,16,Less often
CRON2W4e01,BE,Masculino,Algunas veces,0.88525337,12,Less often
CRON2W4e01,BE,Masculino,Rara vez,1.0679089,14,Less often
CRON2W4e01,BE,Femenino,Algunas veces,0.4122065,17,A few times a month
CRON2W4e01,BE,Masculino,Algunas veces,0.66240877,13,Less often
CRON2W4e01,BE,Masculino,Rara vez,1.6868793,8,Less often
